2014-04-18 ; Жим ногами + дотяг
;;;         4;         4;         4;         4;         4;         4;         4;         4;         2;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    158.82;"=RC[-3]*RC[-4]"
;;Бабочка;     55.00;     55.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    139.09;"=RC[-3]*RC[-4]"
;;Верхний хаммер;     35.00;     35.00;     35.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     98.18;"=RC[-3]*RC[-4]"
;;Нижний хаммер;     35.00;     35.00;     35.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     66.67;"=RC[-3]*RC[-4]"
;;Подъем штанги на бицепс стоя;     33.00;     33.00;     33.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        21;        21;        21;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     66.67;"=RC[-3]*RC[-4]"
2017-08-26 ; Скам 120 тяга 160 3х3 170 2х1
;;Приседания на скамью;    120.00;    120.00;    120.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    164.57;"=RC[-3]*RC[-4]"
;;Становая тяга;     60.00;     80.00;    100.00;    120.00;    140.00;    160.00;    160.00;    160.00;    170.00;    170.00;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         4;         4;         6;         3;         3;         3;         1;         1;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
2017-08-28 ; Жим 100 3х3 110 2х2 гант 5х6 разн
;;Жим штанги лежа на горизонтальной скамье;    100.00;    100.00;    100.00;    110.00;    110.00;     95.00;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;         2;         2;         6;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим гантелей лежа на горизонтальной скамье;     29.50;     31.80;     34.00;     36.30;     38.60;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         6;         6;         6;         6;         6;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     44.83;"=RC[-3]*RC[-4]"
;;Тяга штанги в наклоне;     80.00;     80.00;     80.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    133.33;"=RC[-3]*RC[-4]"
;;Горизонтальная тяга узким хватом в блочном тренажере;     64.00;     64.00;     64.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;Отведение в кроссовере на среднюю дельту;     15.00;     15.00;     15.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     26.67;"=RC[-3]*RC[-4]"
;;Подьем на бицепс на скамье скота;     20.00;     20.00;     20.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     39.60;"=RC[-3]*RC[-4]"
;;Французский жим гантелей лежа;     13.60;     13.60;     13.60;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     19.58;"=RC[-3]*RC[-4]"
2017-08-30 ; Прис 160 4х3 яма 120 ноги гипер
;;Приседания со штангой на плечах;     60.00;     80.00;    100.00;    120.00;    140.00;    160.00;    160.00;    160.00;    160.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         4;         3;         2;         1;         3;         3;         3;         3;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга из ямы;     60.00;     80.00;    100.00;    110.00;    120.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    200.00;"=RC[-3]*RC[-4]"
;;Сгибания ног сидя на тренажере;     55.00;     55.00;     55.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    113.33;"=RC[-3]*RC[-4]"
;;Разгибания ног на тренажере;     65.00;     65.00;     65.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    153.33;"=RC[-3]*RC[-4]"
;;Гиперэкстензия;     20.00;     20.00;     20.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     57.60;"=RC[-3]*RC[-4]"
2017-09-09 ; 
;;Жим штанги лежа на горизонтальной скамье;    100.00;    100.00;    100.00;    100.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Горизонтальная тяга узким хватом в блочном тренажере;     68.00;     68.00;     68.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     59.00;     59.00;     59.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
2017-09-13 ; Жим 90 5х5 100 4х4 110 3х3 разн
;;Жим штанги лежа на горизонтальной скамье;     90.00;     90.00;     90.00;     90.00;     90.00;    100.00;    100.00;    100.00;    100.00;    110.00;    110.00;    110.00;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;         4;         4;         4;         4;         3;         3;         3;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     54.00;     54.00;     54.00;     54.00;     54.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;        15;        15;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Отведение в кроссовере на среднюю дельту;     15.00;     15.00;     10.00;     10.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;        20;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     26.67;"=RC[-3]*RC[-4]"
;;Подъем штанги на бицепс стоя;;;;;;;;;;;;;;;;;;
2017-09-16 ; Прис 120 тяга до 160 2х2
;;Приседания со штангой на плечах;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга;    120.00;    120.00;    140.00;    140.00;    160.00;    160.00;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         3;         3;         2;         2;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Наклоны со штангой на плечах;    100.00;    100.00;    100.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    173.79;"=RC[-3]*RC[-4]"
2017-09-19 ; Жим 100 5х5 110 4х4 разн
;;Жим штанги лежа на горизонтальной скамье;    100.00;    100.00;    100.00;    100.00;    100.00;    110.00;    110.00;    110.00;    110.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;         4;         4;         4;         4;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     68.00;     68.00;     68.00;     68.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;         8;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Рычажная тяга;     75.00;     75.00;     75.00;     75.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;         8;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    108.00;"=RC[-3]*RC[-4]"
;;Бицепс в тренажере;     50.00;     50.00;     50.00;     50.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;        15;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     86.40;"=RC[-3]*RC[-4]"
;;;Техногим;;;;;;;;;;;;;;;;;
;;Жим книзу в блочном тренажере двумя руками;     64.00;     64.00;     64.00;     64.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;;Канвт;;;;;;;;;;;;;;;;;
2017-09-21 ; Прис 140 4х4 150 2х3 яма 120 4х4
;;Приседания со штангой на плечах;     60.00;     80.00;    100.00;    120.00;    140.00;    140.00;    160.00;    160.00;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         4;         3;         2;         4;         4;         3;         3;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга из ямы;     60.00;     80.00;    100.00;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         4;         4;         4;         4;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    200.00;"=RC[-3]*RC[-4]"
;;Наклоны со штангой на плечах;    100.00;    100.00;    100.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    173.79;"=RC[-3]*RC[-4]"
;;Разгибания ног на тренажере;;;;;;;;;;;;;;;;;;
;;Сгибание ног лежа на тренажере;;;;;;;;;;;;;;;;;;
2017-09-27 ; Жим 110 6х3 накл жим 80, 90 разн
;;Жим штанги лежа на горизонтальной скамье;    110.00;    110.00;    110.00;    110.00;    110.00;    110.00;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;         3;         3;         3;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим штанги на скамье с наклоном вверх;     80.00;     80.00;     80.00;     80.00;     80.00;     90.00;     90.00;     90.00;     90.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;         4;         4;         4;         4;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    120.00;"=RC[-3]*RC[-4]"
;;Тяга гантели одной рукой в наклоне;     50.00;     50.00;     52.50;     52.50;     55.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     61.88;"=RC[-3]*RC[-4]"
;;Жим книзу в блочном тренажере двумя руками;     65.00;     65.00;     57.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        12;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;Бицепс в тренажере;     55.00;     55.00;     55.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     86.40;"=RC[-3]*RC[-4]"
2017-10-06 ; Жим 100 5х5 107 4х4 разн
;;Жим штанги лежа на горизонтальной скамье;    100.00;    100.00;    100.00;    100.00;    100.00;    107.50;    107.50;    107.50;    107.50;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;         4;         4;         4;         4;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Тяга штанги в наклоне;     80.00;     80.00;     80.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    133.33;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     54.00;     54.00;     54.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Разведение гантелей в стороны стоя;     11.30;     11.30;     11.30;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     23.69;"=RC[-3]*RC[-4]"
;;Молоток;     15.90;     15.90;     15.90;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     39.17;"=RC[-3]*RC[-4]"
2017-10-09 ; Прис 140 4х4 160 3х3 яма 120 накл 80
;;Приседания со штангой на плечах;     60.00;     80.00;    100.00;    120.00;    140.00;    140.00;    140.00;    140.00;    160.00;    160.00;    160.00;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         6;         4;         3;         2;         4;         4;         4;         4;         3;         3;         3;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга из ямы;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    200.00;"=RC[-3]*RC[-4]"
;;Наклоны со штангой на плечах;     80.00;     80.00;     80.00;     80.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    173.79;"=RC[-3]*RC[-4]"
;;Разгибания ног на тренажере;     75.00;     75.00;     75.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    153.33;"=RC[-3]*RC[-4]"
2017-10-14 ; Жим 105 6х6 разн
;;Жим штанги лежа на горизонтальной скамье;    105.00;    105.00;    105.00;    105.00;    105.00;    105.00;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;         3;         3;         3;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим штанги на скамье с наклоном вверх;     80.00;     80.00;     80.00;     80.00;     80.00;     87.50;     87.50;     87.50;     87.50;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;         4;         4;         4;         4;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    120.00;"=RC[-3]*RC[-4]"
;;Тяга штанги в наклоне;     80.00;     80.00;     80.00;     80.00;     80.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;        12;        12;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    133.33;"=RC[-3]*RC[-4]"
;;Отведение в кроссовере на среднюю дельту;     18.00;     18.00;     18.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     26.67;"=RC[-3]*RC[-4]"
;;Жим книзу одной рукой в блочном тренажере обратным хватом;     27.00;     27.00;     27.00;     27.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     36.00;"=RC[-3]*RC[-4]"
2017-11-02 ; После пропуска прис 120 жим90
;;Приседания со штангой на плечах;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Жим штанги лежа на горизонтальной скамье;     90.00;     90.00;     90.00;     90.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
2017-11-04 ; Жим 95 5х5 прис 130 5х5
;;Жим штанги лежа на горизонтальной скамье;     95.00;     95.00;     95.00;     95.00;     95.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Приседания со штангой на плечах;    130.00;    130.00;    130.00;    130.00;    130.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
